"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1087",12.629286,12.678214,12.476786,12.515,338800000,10.700549
"1088",12.58,12.583929,12.396429,12.505357,356213200,10.692304
"1089",12.363929,12.491071,12.34,12.383929,360959200,10.588479
"1090",12.385,12.641071,12.381071,12.504643,1006345200,10.691693
"1091",12.490714,12.516786,12.339286,12.367143,442713600,10.574125
"1092",12.428214,12.496071,12.343571,12.435714,313348000,10.63276
"1093",12.437857,12.565357,12.388571,12.484643,389250400,10.674594
"1094",12.442857,12.533929,12.358929,12.383929,335969200,10.588479
"1095",12.488929,12.5,12.364643,12.380714,280134400,10.585733
"1096",12.423571,12.471429,12.376071,12.414286,204747200,10.614439
"1097",12.460357,12.488929,12.380714,12.480357,282091600,10.67093
"1098",12.465,12.5,12.33,12.401071,3.36e+08,10.603136
"1099",12.361429,12.397143,12.223929,12.3775,3.22e+08,10.582984
"1100",12.345,12.366071,12.155357,12.160714,326116000,10.397627
"1101",12.114286,12.186429,11.878571,11.903571,449775200,10.177768
"1102",11.857143,12.005,11.811786,12.005,452334400,10.264492
"1103",12.016786,12.180357,12,12.138214,334776400,10.378389
"1104",12.217143,12.228929,12.095357,12.161786,261170000,10.398544
"1105",12.127143,12.176786,11.965,11.972143,337968400,10.236398
"1106",11.784643,11.999286,11.765,11.942857,383600000,10.211357
"1107",11.982143,11.996429,11.833571,11.863929,321927200,10.143871
"1108",11.908214,12.091429,11.8875,12.027857,294224000,10.284033
"1109",11.998929,12.031786,11.943929,11.964286,222560800,10.229678
"1110",11.957143,12.058214,11.939643,12.050357,203599200,10.303268
"1111",12.182143,12.4225,12.178571,12.4225,417754400,10.621457
"1112",12.459643,12.576071,12.308929,12.339643,554682800,10.550619
"1113",12.375,12.427857,12.296429,12.360714,338783200,10.568634
"1114",12.256429,12.333214,12.214643,12.265714,313250000,10.487408
"1115",12.346429,12.394643,12.064643,12.072857,461941200,10.322509
"1116",12.0775,12.079286,11.853571,11.858571,529785200,10.139292
"1117",11.849286,11.957143,11.808929,11.865714,333723600,10.145399
"1118",11.901786,11.916786,11.8125,11.838929,275088800,10.122495
"1119",11.805357,11.845,11.625357,11.639286,433955200,9.951798
"1120",11.685714,11.725357,11.609643,11.664286,329473200,9.973176
"1121",11.785714,11.901786,11.761071,11.872857,334569200,10.151505
"1122",11.776786,11.796429,11.602857,11.669643,399196000,9.977751
"1123",11.675,11.738571,11.368929,11.612857,510591200,9.929203
"1124",11.749643,11.758929,11.405714,11.437857,615020000,9.779572
"1125",11.334286,11.346429,11.089286,11.261429,640645600,9.628723
"1126",11.31,11.635714,11.257143,11.617857,493382400,9.933478
"1127",11.612857,11.746429,11.513571,11.521786,390583200,9.851331
"1128",11.390714,11.846071,11.361429,11.829643,559759200,10.114557
"1129",11.834643,11.898214,11.610357,11.655357,439807200,9.965538
"1130",11.699643,11.925,11.6875,11.858571,339813600,10.139292
"1131",11.916071,12.025,11.908571,11.973571,294299600,10.237616
"1132",12.001429,12.013214,11.852857,11.93,352545200,10.200361
"1133",11.953571,12.004643,11.887143,11.988214,322954800,10.250135
"1134",11.998214,12.267857,11.935714,12.259286,435313200,10.481912
"1135",12.25,12.493929,12.232143,12.479643,355054000,10.670318
"1136",12.4625,12.646429,12.3825,12.562857,444626000,10.741467
"1137",12.666786,12.785714,12.642857,12.757143,399663600,10.907585
"1138",12.619286,12.857143,12.578571,12.846786,489633200,10.984232
"1139",12.726429,12.848929,12.600714,12.642857,442674400,10.809868
"1140",12.626071,12.774286,12.450714,12.633929,451609200,10.802238
"1141",12.7975,12.857143,12.727857,12.786429,391638800,10.932625
"1142",12.893214,12.914643,12.726429,12.7775,430533600,10.924991
"1143",12.898929,13.035714,12.8275,13.032857,484467200,11.143323
"1144",13.051071,13.380357,13.045714,13.35,572653200,11.414489
"1145",13.5,13.523214,13.332857,13.458929,819145600,11.507628
"1146",14.147143,14.1525,13.785714,13.817857,941340400,11.814514
"1147",13.819643,13.930714,13.710714,13.831786,526534400,11.826427
"1148",13.868571,14.108929,13.848214,14.046429,516728800,12.009949
"1149",13.941071,14.285714,13.915,14.232143,589806000,12.168737
"1150",14.285714,14.446429,14.274286,14.4075,476582400,12.318669
"1151",14.306786,14.38,14.005357,14.021071,659324400,11.988268
"1152",13.986429,14.178214,13.861786,13.993571,594034000,11.964754
"1153",13.844286,14.1125,13.714286,13.945714,632584400,11.923835
"1154",14.206429,14.267857,14.013214,14.169643,612836000,12.115297
"1155",14.201786,14.210714,13.869643,13.889643,639539600,11.875895
"1156",13.963571,14.055357,13.651429,14.020357,732508000,11.987656
"1157",13.9075,13.975714,13.476786,13.4775,871407600,11.523499
"1158",13.587143,13.696429,12.948929,13.343571,1204590800,11.408988
"1159",12.9175,13.134643,12.607857,12.614643,1143833600,10.785746
"1160",12.903571,13.378929,12.678571,13.3575,1082583600,11.4209
"1161",13.255357,13.380357,12.946429,12.988929,878656800,11.105769
"1162",13.232857,13.408929,13.025714,13.346429,741969200,11.411434
"1163",13.5025,13.558571,13.365357,13.463929,528976000,11.5119
"1164",13.558214,13.748929,13.503214,13.693214,460544000,11.707944
"1165",13.625714,13.691786,13.430714,13.588571,498750000,11.618473
"1166",13.653929,13.732857,13.5,13.587143,442061200,11.617249
"1167",13.244286,13.308929,12.906071,13.073214,851435200,11.177835
"1168",12.934643,13.107143,12.714286,12.715357,775888400,10.871859
"1169",13.018214,13.031429,12.681786,12.73,535315200,10.884377
"1170",12.867857,13.344286,12.75,13.342857,656835200,11.408383
"1171",13.338214,13.534286,13.235714,13.435,626267600,11.487165
"1172",13.038571,13.408929,13.035714,13.347143,871346000,11.412049
"1173",13.256071,13.707143,13.242857,13.699286,641477200,11.713132
"1174",13.863571,13.982143,13.857143,13.9275,405269200,11.908261
"1175",13.866071,13.994286,13.793214,13.928214,417922400,11.908876
"1176",13.948929,14.002857,13.637857,13.743929,522586400,11.751302
"1177",13.779286,13.833571,13.597143,13.608214,343725200,11.635267
"1178",13.383571,13.5,13.279643,13.358929,438939200,11.422122
"1179",13.120357,13.583214,13.088571,13.562143,509698000,11.595877
"1180",13.77,13.771429,13.642857,13.711786,350576800,11.723821
"1181",13.657143,13.878929,13.653929,13.719286,416158400,11.730235
"1182",13.711786,13.785714,13.393571,13.481429,564813200,11.526863
"1183",13.321429,13.602857,13.282143,13.569286,467832400,11.601981
"1184",13.647857,13.793214,13.580357,13.736429,440560400,11.744894
"1185",13.822143,14.0075,13.777143,13.903571,534724400,11.8878
"1186",13.979643,14.059286,13.925,14.034286,417818800,11.999567
"1187",14.126429,14.303571,14.108214,14.303571,698513200,12.229808
"1188",14.178571,14.758214,14.114286,14.701071,823860800,12.569679
"1189",14.830357,15.102143,14.685357,14.766071,775754000,12.625255
"1190",14.987143,15.056786,14.714286,14.719286,605976000,12.585256
"1191",14.3225,14.636429,14.167857,14.350714,968480800,12.27012
"1192",14.295714,14.526429,14.280357,14.439286,546277200,12.345847
"1193",14.280714,14.427857,13.975,14.398929,812876400,12.31134
"1194",14.5975,14.616071,14.216429,14.259286,632497600,12.191947
"1195",14.2925,14.419286,14.161071,14.178929,429637600,12.123238
"1196",14.354286,14.364643,13.793214,13.948929,651086800,11.92658
"1197",13.825714,13.888929,13.613571,13.618571,547640800,11.644122
"1198",13.584643,13.665714,13.3275,13.378571,669099200,11.438918
"1199",13.3775,13.635714,12.651429,13.303571,1233677200,11.374792
"1200",13.137857,13.565,12.867857,13.508929,786469600,11.550377
"1201",13.333214,13.742143,13.278571,13.4775,812582400,11.523499
"1202",13.420714,13.490714,13.160357,13.207143,535458000,11.292344
"1203",13.538929,13.886071,13.5075,13.886071,442514800,11.872841
"1204",14.020357,14.399286,13.982143,14.296071,605687600,12.223399
"1205",14.547857,14.616071,14.290714,14.363929,622286000,12.281417
"1206",14.463571,14.586786,14.3875,14.586786,426185200,12.471964
"1207",14.886786,15.071429,14.831071,15.071429,573367200,12.886341
"1208",15.062143,15.239286,14.855,14.999643,686044800,12.824966
"1209",15.062857,15.171786,14.856786,15.08,881602400,12.893668
"1210",14.333929,14.586429,14.207143,14.236429,1104059600,12.172404
"1211",14.285714,14.298214,14.078929,14.118214,549270400,12.071326
"1212",14.217857,14.255,13.955357,14.031071,621244400,11.996817
"1213",14.149286,14.517857,14.121429,14.491786,502138000,12.390738
"1214",14.465357,14.519643,14.192143,14.206071,430427200,12.146447
"1215",14.348571,14.376786,14.041071,14.307143,456304800,12.232863
"1216",14.555714,14.607143,14.353214,14.453214,494664800,12.35776
"1217",14.392857,14.5125,14.375357,14.4625,322842800,12.365697
"1218",14.372143,14.618929,14.323214,14.456429,385501200,12.360505
"1219",14.193214,14.267857,14.043571,14.161071,531790000,12.10797
"1220",14.288929,14.301429,14.111071,14.193214,327350800,12.13545
"1221",14.2525,14.407143,14.12,14.395357,441386400,12.30829
"1222",14.358214,14.408571,14.255714,14.294286,302229200,12.221872
"1223",14.2825,14.285714,14.1475,14.276071,270275600,12.206293
"1224",14.364643,14.571429,14.341429,14.508214,400442000,12.404782
"1225",14.1775,14.3175,14.079643,14.117143,558684000,12.07041
"1226",14.179643,14.186071,13.648214,13.757857,744752400,11.763218
"1227",13.8075,13.882143,13.580714,13.736429,653786000,11.744894
"1228",13.697143,13.758929,13.507143,13.545,432905200,11.58122
"1229",13.6,13.910714,13.551786,13.886786,430810800,11.87345
"1230",13.901786,13.969286,13.725714,13.741786,349210400,11.749473
"1231",13.713571,13.735,13.410714,13.478929,479900400,11.524726
"1232",13.532857,13.571071,13.388571,13.390714,371938000,11.449298
"1233",13.228571,13.274286,13.068214,13.178929,447980400,11.268221
"1234",13.250714,13.4975,13.247857,13.446786,409021200,11.497242
"1235",13.375357,13.422857,13.102857,13.106786,428271200,11.206538
"1236",13.157857,13.255357,12.975714,12.984643,254760800,11.102102
"1237",13.298214,13.454286,13.226071,13.432857,346413200,11.485332
"1238",13.422857,13.529643,13.221429,13.328571,375855200,11.39617
"1239",13.6175,13.652857,13.510714,13.65,405938400,11.670996
"1240",13.662143,13.892857,13.598214,13.854643,387181200,11.845968
"1241",13.9225,14.058214,13.877857,13.917857,379055600,11.900019
"1242",14.053214,14.1575,13.9425,14.036071,357210000,12.00109
"1243",14.018214,14.093929,13.906429,13.9625,283598000,11.938189
"1244",13.926071,13.962143,13.812857,13.896071,304746400,11.88139
"1245",13.980357,14.125,13.936786,13.952143,376356400,11.929332
"1246",14.030357,14.072857,13.965357,14.057857,296993200,12.019717
"1247",13.988571,14.067857,13.908929,13.994286,301067200,11.965365
"1248",14.035714,14.121429,13.825,13.886071,338928800,11.872841
"1249",13.810714,13.835,13.488571,13.578214,406887600,11.609614
"1250",13.690357,13.705,13.511071,13.533571,256200000,11.571447
"1251",13.584286,13.719643,13.556071,13.607857,421478400,11.634961
"1252",13.659643,13.744643,13.588571,13.650357,235530400,11.671299
"1253",13.848571,14.146429,13.830714,14.141071,337215200,12.09087
"1254",14.1675,14.189286,14.000357,14.158929,262948000,12.106137
"1255",14.178571,14.254643,14.146429,14.233929,202358800,12.170264
"1256",14.274643,14.413929,14.2675,14.404643,269399200,12.316228
"1257",14.396429,14.610357,14.393571,14.518929,265076000,12.413945
"1258",14.531786,14.580357,14.333571,14.38,228662000,12.295156
"1259",14.407143,14.4875,14.303929,14.468571,215978000,12.37089
"1260",14.411071,14.51,14.410357,14.464286,179662000,12.367223
"1261",14.621429,14.732143,14.607143,14.686786,302220800,12.557467
"1262",14.642857,14.81,14.617143,14.765714,260022000,12.62495
"1263",14.819643,14.948214,14.738214,14.929643,271269600,12.765112
"1264",14.991786,15.098214,14.972143,15.085714,318292800,12.898558
"1265",15.196429,15.276786,15.048214,15.061786,394024400,12.878098
"1266",15.211071,15.214286,15.053571,15.115714,258196400,12.924208
"1267",15.095714,15.101786,14.975357,15.091071,215084800,12.903136
"1268",15.081429,15.103571,14.955357,15.049643,212587200,12.867715
"1269",14.989286,15.016071,14.952143,14.993214,226021600,12.819467
"1270",15.15,15.213929,15.105714,15.167857,242897200,12.96879
"1271",15.248571,15.338214,15.225,15.325357,276791200,13.103454
"1272",15.3625,15.406071,15.2325,15.276786,261738400,13.061925
"1273",15.2675,15.267857,14.991071,15.010714,413974400,12.83443
"1274",15.095357,15.301786,15.082143,15.264643,306062400,13.051543
"1275",15.182143,15.182143,14.983929,15.014643,547638000,12.837788
"1276",16.23,16.230356,15.8475,15.952143,958314000,13.639367
"1277",16.012857,16.028214,15.826429,15.879643,323985200,13.57738
"1278",15.869286,16.017143,15.848929,15.974286,299709200,13.658299
"1279",15.918214,16.210714,15.906786,16.178928,379341200,13.833275
"1280",16.27107,16.365713,16.18107,16.302856,391683600,13.939234
"1281",16.371786,16.3925,16.269644,16.2925,270046000,13.93038
"1282",16.282143,16.327499,16.213572,16.254286,186796400,13.897704
"1283",16.332144,16.428572,16.27,16.417143,286599600,14.036951
"1284",16.370714,16.606428,16.364286,16.570356,249412800,14.167952
"1285",16.616072,16.776787,16.592142,16.743929,316223600,14.31636
"1286",16.803572,17.028214,16.775,17.024286,407890000,14.556071
"1287",17.17,17.741072,17.162857,17.613214,884214800,15.059614
"1288",17.534286,17.772142,17.448214,17.622143,631302000,15.067245
"1289",17.840357,17.993929,17.753214,17.950001,517216000,15.347576
"1290",18.023571,18.19857,17.928572,18.195,460398400,15.557049
"1291",18.366428,18.79607,17.746071,17.77393,1506120000,15.197025
"1292",17.553572,18.031786,17.379642,17.936071,944552000,15.335662
"1293",17.968214,18.134644,17.867857,17.932858,535805200,15.332913
"1294",18.102858,18.387501,18.004286,18.387501,605595200,15.721645
"1295",18.324286,18.410357,18.18107,18.322857,483302400,15.666368
"1296",18.395714,18.493929,18.196428,18.442499,568027600,15.768667
"1297",18.559643,18.674999,18.522858,18.657499,415072000,15.952503
"1298",18.618214,18.875,18.438572,18.777143,547582000,16.054798
"1299",18.855715,19.121786,18.780357,19.121786,600387200,16.349474
"1300",19.341429,19.557501,19.132143,19.372856,952011200,16.564142
"1301",19.577499,19.57893,19.241785,19.445356,683270000,16.626125
"1302",19.437143,19.52857,19.375713,19.470715,431712400,16.647814
"1303",19.479286,19.552856,18.785713,19.04143,809124400,16.280766
"1304",18.702143,19.060356,18.436428,18.937857,810238800,16.192204
"1305",19.171429,19.206429,18.689285,18.953215,798520800,16.205336
"1306",19.096071,19.3925,19.004286,19.356787,516457200,16.550396
"1307",19.436071,19.562143,19.396786,19.470358,418919200,16.647503
"1308",19.606428,19.714287,19.535713,19.714287,407282400,16.85607
"1309",19.912144,20.292143,19.848213,20.289286,690855200,17.347702
"1310",20.644644,21.24,20.549999,21.056429,1418844000,18.00362
"1311",21.414642,21.428928,20.6625,20.912857,1159718000,17.880867
"1312",20.882856,21.042856,20.642857,20.913214,825487600,17.881172
"1313",21.370358,21.491785,21.0375,21.467857,901236000,18.355404
"1314",21.411072,21.674999,21.124287,21.64143,816662000,18.503811
"1315",21.526428,21.773214,21.47893,21.517857,644042000,18.398148
"1316",21.349285,21.589287,21.268929,21.405001,623870800,18.301661
"1317",21.446072,21.492857,21.228571,21.2875,430488800,18.201189
"1318",21.42107,21.683929,21.259287,21.677856,595742000,18.534958
"1319",21.649286,22.01,21.645,21.945715,607129600,18.763979
"1320",22.084999,22.194643,21.796785,22.057858,655460400,18.859861
"1321",21.885,22.02,21.686787,21.780714,608238400,18.622902
"1322",21.741785,21.805714,21.355,21.4125,731038000,18.308075
"1323",21.493929,22.098928,21.442142,22.093929,598351600,18.890699
"1324",22.40357,22.57893,22.2325,22.475714,834559600,19.21714
"1325",22.298214,22.352142,22.035713,22.296785,572980800,19.064154
"1326",22.392143,22.66643,22.264286,22.63143,641298000,19.350281
"1327",22.361786,22.851429,22.332144,22.7225,597536800,19.428143
"1328",22.854643,23,22.357143,22.444286,889725200,19.190268
"1329",22.72143,22.745358,22.262142,22.364286,696614800,19.121862
"1330",22.321428,22.547501,22.160713,22.241785,614336800,19.017132
"1331",22.289642,22.310715,21.553928,21.615356,859644800,18.481518
"1332",21.787857,21.795713,20.651787,20.718929,1050786800,17.715054
"1333",20.67643,21.785713,20.425358,21.775,1025528000,18.618011
"1334",21.918571,22.151787,21.525356,21.726429,954531200,18.576485
"1335",21.436428,21.5975,20.875713,20.98,834719200,17.938282
"1336",21.120714,21.236429,20.372143,20.463572,1030985200,17.496721
"1337",20.378929,20.595358,19.879286,20.417856,966529200,17.457632
"1338",20.093214,20.274643,19.821428,20.01,1076149200,17.108912
"1339",21.987143,22.071428,21.642857,21.785713,905777600,18.627174
"1340",21.938213,21.953215,21.504642,21.703571,536068400,18.556944
"1341",21.609644,21.649286,21.446428,21.535713,406722400,18.413414
"1342",21.35,21.371429,20.821428,20.856428,506144800,17.832617
"1343",20.889286,21.312857,20.758215,20.790358,610999200,17.776131
"1344",20.722857,20.978571,20.673571,20.927856,427389200,17.893688
"1345",21.089287,21.121429,20.725,20.779285,390549600,17.766663
"1346",20.610001,20.655714,20.184643,20.1875,529992400,17.260672
"1347",20.053572,20.456072,20.043928,20.338572,460118400,17.389845
"1348",20.342142,20.410713,19.954643,20.292143,497252000,17.350147
"1349",20.132143,20.499287,20.030357,20.327856,480704000,17.38068
"1350",20.520714,20.567142,20.30143,20.375713,333200000,17.4216
"1351",20.178572,20.516787,20.155357,20.239643,399546000,17.305258
"1352",20.091785,20.268213,19.914286,19.936428,352626400,17.046001
"1353",20.051786,20.115,19.705357,19.756071,476336000,16.891794
"1354",19.7875,19.888929,19.322857,19.502857,560896000,16.675289
"1355",19.475357,19.553572,18.932858,18.932858,717220000,16.187927
"1356",19.07,19.407499,18.649286,18.942142,732292400,16.195873
"1357",19.089287,20.055,19.073214,20.045713,631106000,17.139442
"1358",20.34107,20.495714,19.735001,19.891787,694870400,17.007832
"1359",19.910713,20.457144,19.758215,20.377144,584897600,17.422825
"1360",20.566786,20.589287,20.043928,20.190001,496230000,17.262815
"1361",20.163929,20.208929,19.945356,20.081785,328507200,17.17029
"1362",20.389286,20.5,20.189644,20.438213,380508800,17.475037
"1363",20.328571,20.713928,20.234285,20.684643,529429600,17.685732
"1364",20.740713,20.767857,20.409286,20.633215,491674400,17.641769
"1365",20.327143,20.451786,20.018572,20.035357,520987600,17.130589
"1366",20.053572,20.267857,19.589287,20.153214,556995600,17.231361
"1367",20.045357,20.231071,19.940357,20.10107,388214400,17.186775
"1368",20.2775,20.494642,20.196428,20.409286,401455600,17.450308
"1369",20.6175,20.61857,20.375,20.418571,379766800,17.458246
"1370",20.414286,20.735001,20.321428,20.725714,347516400,17.720856
"1371",20.99,21.017857,20.379642,20.39893,591264800,17.441448
"1372",20.51643,20.593571,20.239286,20.577143,435380400,17.593826
"1373",20.518572,20.66,20.370714,20.434286,293580000,17.471685
"1374",20.401428,20.482143,20.259287,20.411785,345573200,17.452444
"1375",20.392857,20.522142,20.34107,20.504642,335255200,17.531841
"1376",20.39143,20.996071,20.370358,20.920713,440412000,17.887583
"1377",20.835714,21.071428,20.825001,20.97893,361404400,17.937363
"1378",21.0075,21.044643,20.742857,20.919287,358943200,17.886366
"1379",20.908571,21.007856,20.622856,20.631071,326351200,17.639931
"1380",20.68,20.7925,20.550714,20.789286,284471600,17.775213
"1381",20.617857,20.707144,20.370358,20.384644,304382400,17.429237
"1382",20.404642,20.5175,20.261786,20.429644,276536400,17.467712
"1383",20.535713,20.597857,20.425714,20.517857,202997200,17.543137
"1384",20.416786,20.5,20.200357,20.323214,282836400,17.376709
"1385",20.642857,20.857143,20.508928,20.857143,421500800,17.833233
"1386",20.883215,21.195356,20.842857,21.161428,400092000,18.093399
"1387",21.245714,21.428572,21.214287,21.407499,241712800,18.303793
"1388",21.44857,21.940714,21.416071,21.783571,484383200,18.625343
"1389",21.681786,21.73,21.485001,21.638571,418930400,18.501364
"1390",21.617857,21.924999,21.575357,21.924643,379405600,18.745958
"1391",22.070356,22.138214,21.618214,21.721786,511957600,18.572517
"1392",21.647142,21.702143,21.329287,21.586786,469322000,18.457094
"1393",21.437143,21.5525,21.167143,21.389286,428041600,18.288223
"1394",21.53393,21.685356,21.428572,21.606071,311427200,18.473577
"1395",21.611429,21.843571,21.607857,21.675358,301260400,18.532824
"1396",21.813929,21.839287,21.541071,21.67643,293624800,18.533739
"1397",21.663929,21.726429,21.555714,21.652143,252700000,18.512966
"1398",21.831429,21.976786,21.642857,21.940001,436861600,18.759092
"1399",21.893929,21.944286,21.560715,21.582144,397471200,18.453123
"1400",21.228571,21.639286,20.989643,21.565357,487975600,18.438763
"1401",21.692142,21.774286,21.375357,21.46143,565132400,18.349907
"1402",20.51643,20.742857,20.357143,20.534643,877312800,17.557489
"1403",20.705713,20.728571,20.370001,20.531429,406632800,17.554743
"1404",20.536072,20.922501,20.413929,20.898571,403936400,17.868658
"1405",21.104286,21.408571,20.99357,21.251072,379142400,18.170052
"1406",21.543928,21.84643,21.525715,21.812857,462327600,18.650383
"1407",21.996786,22.014286,21.535713,21.671785,384501600,18.52976
"1408",21.530001,21.810356,21.4375,21.706785,332158400,18.559687
"1409",21.915358,22.070715,21.841429,21.989286,344920800,18.801228
"1410",22.04607,22.316786,21.973572,22.233929,302103200,19.010403
"1411",22.241785,22.321428,22.072857,22.175358,290446800,18.960333
"1412",22.121071,22.281429,22.039286,22.137857,244706000,18.928268
"1413",22.066071,22.204643,22.064285,22.168928,221642400,19.036209
"1414",22.096786,22.205713,22.09643,22.203571,194938800,19.065962
"1415",22.263929,22.5,22.258928,22.5,278832400,19.320501
"1416",22.566786,22.807501,22.5075,22.560356,340169200,19.372326
"1417",22.546429,22.642857,22.419643,22.529642,257342400,19.345955
"1418",22.543215,22.741428,22.517857,22.726429,254534000,19.514933
"1419",22.857143,23.149643,22.814644,23.146786,442761200,19.875889
"1420",23.214643,23.755358,23.210714,23.755358,613384800,20.398462
"1421",23.957857,24.102858,23.22607,23.430714,812719600,20.119692
"1422",23.372143,23.892857,23.146786,23.888214,565322800,20.512543
"1423",23.789642,23.924999,23.612499,23.665358,420128800,20.321184
"1424",23.553928,23.91,23.4125,23.686428,437340400,20.339275
"1425",24.285357,24.316786,24.055,24.13143,427008400,20.721392
"1426",24.106428,24.146429,23.952499,24.1,267416800,20.694401
"1427",24.116072,24.202499,24.021429,24.0525,202806800,20.653616
"1428",23.951429,23.983929,23.673214,23.709642,302699600,20.359207
"1429",23.830357,23.878571,23.473213,23.758572,338321200,20.401222
"1430",23.777143,24.112143,23.732143,24.106071,367892000,20.699619
"1431",24.127501,24.155357,23.914286,23.936787,336375200,20.554256
"1432",24.041786,24.224644,23.957144,24.1525,391196400,20.739487
"1433",24.21607,24.374287,24.134644,24.30143,329666400,20.867367
"1434",24.301786,24.403214,23.646429,23.669287,487998000,20.324553
"1435",23.753929,23.932142,23.446428,23.592501,503983200,20.258625
"1436",23.816071,23.924999,23.428572,23.92107,712233200,20.540758
"1437",24.191786,24.482143,24.098928,24.392143,598360000,20.945263
"1438",24.64143,24.892143,24.567499,24.688572,600474000,21.199802
"1439",24.976786,24.992857,24.807501,24.992144,398031200,21.460474
"1440",24.995714,25.083214,24.872143,25.068214,373503200,21.525799
"1441",25.009287,25.1425,24.984644,25.075001,326874800,21.53162
"1442",24.969999,25.002144,24.772142,24.953571,336568400,21.427361
"1443",25.086071,25.18107,24.977142,25.003214,571589200,21.469984
"1444",24.530714,24.825714,24.392857,24.67107,639766400,21.184772
"1445",24.580713,24.742144,24.035713,24.055,518789600,20.655767
"1446",23.883572,24.024643,23.614286,23.75643,576503200,20.399385
"1447",23.724644,24.363214,23.583929,24.332857,594090000,20.89436
"1448",24.241072,24.325357,23.8125,23.825001,535110800,20.458265
"1449",23.969999,24.169643,23.446428,23.549643,543594800,20.221817
"1450",23.63607,23.798214,23.237499,23.618214,627992400,20.280697
"1451",23.745001,23.995001,23.665358,23.980356,424281200,20.591671
"1452",23.973213,24.080357,23.769644,23.814285,370725600,20.449064
"1453",23.757143,23.785713,23.26,23.306786,594006000,20.013283
"1454",23.102858,23.127144,22.718214,22.791786,637994000,19.571056
"1455",22.808929,22.874643,22.269644,22.708929,838597200,19.499903
"1456",22.847857,23.035,22.75,22.889643,510356000,19.655087
"1457",23.089287,23.114286,22.432142,22.432142,546081200,19.262228
"1458",22.484285,22.692142,22.332144,22.489643,460014800,19.311613
"1459",22.583929,22.683214,22.280357,22.67,432502000,19.466482
"1460",22.691786,23.225,22.535713,23.206785,549771600,19.927412
"1461",23.173929,23.313929,23,23.021786,389037600,19.768549
"1462",22.842501,22.930714,22.5,22.594286,476624400,19.401461
"1463",22.5375,22.563213,21.772142,21.780001,744086000,18.702248
"1464",21.872143,22.692142,21.812857,22.643929,546730800,19.44409
"1465",22.535713,22.639286,21.84643,21.905714,707145600,18.810192
"1466",22.194286,22.376785,21.808571,22.029642,558527200,18.916603
"1467",22.142857,22.214287,21.626785,21.769285,656325600,18.693047
"1468",21.765356,21.928572,21.107143,21.571428,1018432800,18.523146
"1469",21.245714,21.498571,20.989286,21.261429,510003200,18.256956
"1470",21.365,21.535713,21.220358,21.305,361298000,18.294361
"1471",21.281786,21.319643,20.526787,20.6,599373600,17.68899
"1472",20.84,20.991785,20.628571,20.879286,529135600,17.92881
"1473",21.079643,21.097857,20.717501,20.816071,374917200,17.874529
"1474",20.494286,20.519285,19.848213,19.928572,793648800,17.190601
"1475",20.022499,20.079643,19.1175,19.205357,1056146000,16.566751
"1476",19.300714,19.817142,19.061428,19.537857,929913600,16.853567
"1477",19.791071,19.803572,19.237499,19.386786,515802000,16.723257
"1478",19.246786,19.66,19.155714,19.389286,532949200,16.725412
"1479",19.482143,19.551786,19.149286,19.174286,477170400,16.539953
"1480",19.1975,19.267857,18.665001,18.772142,789910800,16.193064
"1481",18.757143,18.928572,18.0625,18.845715,1266893600,16.256519
"1482",19.311071,20.267857,19.281429,20.204643,823317600,17.428743
"1483",20.425358,20.426786,19.806429,20.032499,642754000,17.280258
"1484",20.151787,20.263214,19.878571,20.060715,373002000,17.304594
"1485",20.256071,20.428572,20.092857,20.410713,272826400,17.606508
"1486",20.567858,21.071428,20.489643,21.054644,630579600,18.16197
"1487",21.055357,21.08643,20.717857,20.885,533330000,18.015629
"1488",20.616785,20.921429,20.437857,20.819286,520864400,17.958946
"1489",21.079287,21.223213,20.901787,21.048571,514698800,18.156725
"1490",20.956785,21.014286,20.809999,20.902857,391319600,18.031031
"1491",21.201786,21.235357,20.910713,20.935356,364280000,18.059074
"1492",20.77857,20.77857,20.433214,20.566071,557068400,17.740519
"1493",20.318214,20.330357,19.241785,19.2425,1044638000,16.598789
"1494",18.890715,19.76107,18.522499,19.544287,1177212400,16.859119
"1495",19.764286,19.828571,18.928572,19.044643,787040800,16.42812
"1496",18.75,19.2325,18.627857,18.922144,630484400,16.322451
"1497",19.2775,19.627144,19.191786,19.335358,592345600,16.67889
"1498",19.563213,19.571428,19.1525,19.25,487144000,16.605261
"1499",18.969643,19.201429,18.77857,18.9175,625259600,16.318443
"1500",18.383928,18.504642,18.056429,18.206785,1009579200,15.705369
"1501",18.176071,18.571428,17.901072,18.529642,757607200,15.983877
"1502",18.75,19.103571,18.580357,19.067858,625685200,16.448145
"1503",18.981071,19.060715,18.767857,18.796785,449369200,16.214306
"1504",18.928572,18.935715,18.531429,18.633215,481689600,16.073214
"1505",18.3025,18.559643,18.222857,18.547501,596268400,15.999279
"1506",18.583929,18.723213,18.525356,18.577499,175753200,16.02515
"1507",18.535713,18.552143,18.254286,18.321428,302436400,15.80426
"1508",18.340714,18.4375,18.023571,18.395,455120400,15.867731
"1509",18.224644,18.374287,18.147142,18.199642,354278400,15.699211
"1510",18.233213,19.121429,18.178572,19.006071,659492400,16.394842
"1511",19.779285,19.821428,19.343929,19.608213,560518000,16.914267
